id,date,type,model,status,lost_by,nearest_location,geo,latitude,longitude,unit,tags,comment,sources,photos
17477,2023-06-24,Transport,Ural-4320,Destroyed,Russia,"Rogachevka, Novaya Usman raion","51.485944,39.535806",51.485944,39.535806,Wagner PMC,,,,
17479,2023-06-24,Transport,KamAZ 6x6,Destroyed,Russia,Voronezh oblast,,,,Wagner PMC,,,,
18015,2023-06-24,Tanks,T-72B3 Obr. 2016,Destroyed,Russia,"Robotyne, Polohy raion",,,,291st Guards Motor Rifle Regiment,Cope cage,,,
15824,2023-06-25,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,"Marinka, Pokrovsk raion","47.94395,37.50386",47.94395,37.50386,,"Z, ☐",,,
17436,2023-06-25,Transport,Ural-4320,Abandoned,Russia,"Rivnopil (Velyka Novosilka hromada), Volnovakha raion","47.75916,36.68026",47.75916,36.68026,,Damaged,,,
17443,2023-06-25,Anti-aircraft systems,9A34M/35M TELAR (for 9K35 'Strela-10'),Destroyed,Russia,"Vershyna, Bakhmut raion","48.505583,38.103111",48.505583,38.103111,,Z,,,
17449,2023-06-25,Transport,Unknown tanker,Destroyed,Russia,"Novohorivka, Vasylivka raion","47.366764,35.519492",47.366764,35.519492,,,,,
17450,2023-06-25,Transport,KamAZ 6x6,Destroyed,Russia,"Novohorivka, Vasylivka raion","47.367262,35.520075",47.367262,35.520075,,,,,
17451,2023-06-25,Transport,KamAZ 6x6,Destroyed,Russia,"Novohorivka, Vasylivka raion","47.367263,35.520351",47.367263,35.520351,,,,,
17452,2023-06-25,Transport,KamAZ 6x6,Destroyed,Russia,"Novohorivka, Vasylivka raion","47.367120,35.520391",47.36712,35.520391,,,,,
17453,2023-06-25,Transport,KamAZ 6x6,Destroyed,Russia,"Novohorivka, Vasylivka raion","47.366850,35.520513",47.36685,35.520513,,,,,
17454,2023-06-25,Transport,KamAZ 6x6,Destroyed,Russia,"Novohorivka, Vasylivka raion","47.366731,35.519986",47.366731,35.519986,,,,,
17455,2023-06-25,Transport,KamAZ 6x6,Destroyed,Russia,"Novohorivka, Vasylivka raion","47.366691,35.520375",47.366691,35.520375,,,,,
17485,2023-06-25,Infantry fighting vehicles,BMP-1 or -2,Destroyed,Russia,"Spirne, Bakhmut raion","48.81048,38.26234",48.81048,38.26234,,,,,
18068,2023-06-25,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,"Izium raion, Kharkiv oblast",,,,,,,,
19261,2023-06-25,Towed artillery,122mm 2A18 D-30 howitzer,Destroyed,Russia,"Semyhiria, Bakhmut raion","48.462556,38.134361",48.462556,38.134361,,,,,
145,2023-06-26,Tanks,T-72B,Destroyed,Russia,"Dovhenke, Izium raion","49.032611,37.316417",49.032611,37.316417,,"Z, Mine plow/roller",,,
13950,2023-06-26,Infantry fighting vehicles,BMP-3 Obr. 2020,Destroyed,Russia,"Vuhledar, Volnovakha raion","47.764579,37.265888",47.764579,37.265888,55th Guards Naval Infantry Division (ex-155th Brigade),"Turretless, Flipped",,,
17430,2023-06-26,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Klishchiivka, Bakhmut raion","48.53225,37.90566",48.53225,37.90566,,"Turretless, Z",,,
17437,2023-06-26,Infantry fighting vehicles,BMD-2,Destroyed,Russia,"Oleshky, Kherson raion","46.639111,32.722528",46.639111,32.722528,108th Guards Air Assault Regiment,Turretless,,,
17535,2023-06-26,Infantry fighting vehicles,BTR-80,Destroyed,Russia,Belgorod oblast,,,,,,,,
22410,2023-06-26,"Radars, jammers",1RL232 SNAR-10 'Leopard' battlefield surveillance radar,Destroyed,Russia,,,,,,Z,,,
22553,2023-06-26,Transport,Ural-4320,Destroyed,Russia,"Donetsk, Donetsk raion",,,,,,,,
17040,2023-06-27,Tanks,T-80BV Obr. 2022,Destroyed,Russia,"Storozheve, Volnovakha raion","47.79792,36.76803",47.79792,36.76803,40th Separate Naval Infantry Brigade,"V, ☐",,,
17429,2023-06-27,Rocket and missile artillery,122mm 9P138 (for 9K55 'Grad-1'),Damaged,Russia,,,,,,,,,
17448,2023-06-27,Transport,KamAZ 6x6 fuel tanker,Destroyed,Russia,"Trudove (Tokmak hromada), Polohy raion","47.25041,35.99381",47.25041,35.99381,,,,,
17500,2023-06-27,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,"Oleshky, Kherson raion","46.640444,32.722667",46.640444,32.722667,,,,,
17525,2023-06-27,Infantry fighting vehicles,MT-LB(V),Damaged,Russia,,,,,,,,,
17550,2023-06-27,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,"Klishchiivka, Bakhmut raion","48.523874,37.908408",48.523874,37.908408,,"Turretless, Z",,,
17595,2023-06-27,Tanks,T-80BV Obr. 2022,Destroyed,Russia,"Storozheve, Volnovakha raion","47.79813,36.76852",47.79813,36.76852,40th Separate Naval Infantry Brigade,"V, ☐",,,
17610,2023-06-27,Anti-aircraft systems,MT-LB(V) with ZU-23 AA gun,Destroyed,Russia,Luhansk oblast,,,,,,,,
18349,2023-06-27,Transport,Ural-43206,Destroyed,Russia,"Bakhmut raion, Donetsk oblast",,,,,V,,,
26923,2023-06-27,Transport,UAZ-23632-148-64 armed pickup truck,Destroyed,Russia,,,,,,,,,
17521,2023-06-28,Tanks,T-90M 'Proryv',Damaged,Russia,"Kreminna, Siverskodonetsk raion",,,,,,,,
17526,2023-06-28,Infantry fighting vehicles,BMP-1(P),Damaged,Russia,,,,,,"Z, Cope cage",,,
17537,2023-06-28,Towed artillery,122mm 2A18 D-30 howitzer,Damaged,Russia,"Kuzmyne, Siverskodonetsk raion","49.008472,38.17025",49.008472,38.17025,,,,,
17539,2023-06-28,Anti-aircraft systems,9A34M/35M TELAR (for 9K35 'Strela-10'),Damaged,Russia,"Verkhnotoretske, Pokrovsk raion","48.223361,37.867833",48.223361,37.867833,,,,,
17554,2023-06-28,Transport,KamAZ 6x6,Destroyed,Russia,"Siverskodonetsk raion, Luhansk oblast",,,,,,,,
17561,2023-06-28,Transport,Ural-4320,Destroyed,Russia,,,,,,,,,
17562,2023-06-28,Infantry mobility vehicles,VPK-233136 SBM 'Tigr',Destroyed,Russia,,,,,Rosgvardiya,,,,
17563,2023-06-28,Transport,KamAZ 6x6,Destroyed,Russia,,,,,,,,,
17564,2023-06-28,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,,,,,,O,,,
17565,2023-06-28,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,,,,,,,,,
17605,2023-06-28,Infantry fighting vehicles,BMP-2D,Destroyed,Russia,"Storozheve, Volnovakha raion","47.78975,36.78478",47.78975,36.78478,,Armour kit missing,,,
17662,2023-06-28,Tanks,T-80BV,Destroyed,Russia,"Odradivka, Bakhmut raion","48.502861,38.018278",48.502861,38.018278,,,,,
21929,2023-06-28,Tanks,T-62MV,Destroyed,Russia,Kherson oblast,,,,,Turretless,,,
32447,2023-06-28,Engineering,MTP-A2.1 recovery vehicle,Destroyed,Russia,,,,,,,,,
16946,2023-06-29,Tanks,T-80BV,Destroyed,Russia,"Storozheve, Volnovakha raion","47.792389,36.785806",47.792389,36.785806,,"Turretless, V, ☐",,,
17506,2023-06-29,Tanks,T-72B3 Obr. 2016,Destroyed,Russia,"Robotyne, Polohy raion","47.470389,35.829556",47.470389,35.829556,42nd Guards Motor Rifle Division,"Z, ☐",,,
17508,2023-06-29,Transport,Ural-4320,Destroyed,Russia,"Robotyne, Polohy raion","47.469722,35.82975",47.469722,35.82975,Southern Military District,,,,
17509,2023-06-29,Tanks,T-80BV,Damaged,Russia,Zaporizhzhia oblast,,,,,,,,
17510,2023-06-29,Tanks,Unknown tank,Destroyed,Russia,,,,,,,,,
17522,2023-06-29,Transport,Unknown truck,Destroyed,Russia,"Zelenopillia, Bakhmut raion","48.474922,37.966905",48.474922,37.966905,,Shattered,,,
17523,2023-06-29,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Urozhaine, Volnovakha raion","47.769611,36.821667",47.769611,36.821667,,,,,
17528,2023-06-29,Tanks,Unknown tank,Destroyed,Russia,"Zelenopillia, Bakhmut raion","48.47487,37.96703",48.47487,37.96703,,,,,
17529,2023-06-29,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,"Rivnopil (Velyka Novosilka hromada), Volnovakha raion","47.771415,36.677406",47.771415,36.677406,,"Turretless, Z",,,
17531,2023-06-29,Infantry fighting vehicles,BMP-3,Damaged,Russia,"Krokhmalne, Kupiansk raion","49.565569,37.952499",49.565569,37.952499,,,,,
17532,2023-06-29,Infantry fighting vehicles,BMD-2,Destroyed,Russia,"Neskuchne, Volnovakha raion",,,,VDV (Russian Airborne Forces),Turretless,,,
17577,2023-06-29,Tanks,T-80BV,Destroyed,Russia,"Spirne, Bakhmut raion","48.81969,38.25956",48.81969,38.25956,,"Turretless, Z",,,
17578,2023-06-29,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,Zaporizhzhia oblast,,,,,,,,
17579,2023-06-29,Infantry fighting vehicles,BMP-1(P),Destroyed,Russia,Zaporizhzhia oblast,,,,,,,,
17586,2023-06-29,Drones,'Orlan-10' reconnaissance UAV,Captured,Russia,Zaporizhzhia oblast,,,,,,,,
17760,2023-06-29,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,Zaporizhzhia oblast,,,,,"Turretless, V, ☐, Additional armour",,,
18151,2023-06-29,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,Donetsk oblast,,,,,Turretless,,,
18152,2023-06-29,"Command posts, communication",R-149BMRg command and staff vehicle,Destroyed,Russia,Donetsk oblast,,,,,,,,
18153,2023-06-29,Transport,KamAZ 6x6,Destroyed,Russia,Donetsk oblast,,,,,,,,
17315,2023-06-30,Tanks,T-62MV,Destroyed,Russia,"Oleksandrivka, Donetsk raion","47.894056,37.524778",47.894056,37.524778,,"Turretless, Shattered, Cope cage",,,
17592,2023-06-30,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Destroyed,Russia,"Klishchiivka, Bakhmut raion",,,,,,,,
